1,1.96194,2.815493,3.506835,4.006835,4.315493,4.461939,4.5,4.5,4.53806,4.684506,4.993165,5.493165,6.184507,7.03806,8,
0.8135731,1.779279,2.643988,3.353446,3.877825,4.216189,4.396527,4.471363,4.509607,4.585911,4.769133,5.111683,5.641389,6.357111,7.22878,8.201875,
0.6478797,1.265196,1.962023,2.715392,3.311128,3.745552,4.042962,4.25138,4.434587,4.661664,4.919734,5.332624,5.925642,6.695215,7.609205,8.611464,
0.5036959,0.980487,1.526113,1.95952,2.428645,2.959509,3.390042,3.763152,4.136289,4.571235,5.11455,5.635205,6.327414,7.183975,8.16941,9.224824,
0.3810797,0.7388055,1.154315,1.474789,1.832773,2.09466,2.458535,2.9947,3.57168,4.243421,5.055898,5.99487,6.822847,7.801581,8.891083,10.02846,
0.2794214,0.5388981,0.845297,1.073199,1.339527,1.537434,1.847728,2.178875,2.757095,3.66112,4.745337,6.027535,7.38374,8.520308,9.748377,10.99992,
0.1975178,0.3783256,0.5958809,0.7506702,0.9443808,1.096162,1.369416,1.697269,2.286332,3.051025,4.200906,5.776073,7.574324,9.30762,10.70908,12.10876,
0.1336682,0.2536556,0.4013074,0.5009669,0.6400071,0.7621705,1.013952,1.352507,1.964859,2.787767,4.008821,5.501484,7.416543,9.723079,11.73583,13.31788,
0.08578645,0.1606864,0.2555586,0.3161121,0.4167736,0.5239303,0.768221,1.129582,1.776113,2.666466,3.966461,5.569764,7.501484,9.78376,12.3832,14.58481,
0.05152426,0.09469464,0.1517183,0.1868653,0.2633193,0.3677357,0.616409,1.010277,1.699758,2.664346,4.002095,5.731588,7.760511,10.07584,12.6632,15.459,
0.02840248,0.05069762,0.00853958,3.552714E-15,0.01546613,0.07612052,0.2014091,0.4049788,0.6913419,1.053825,1.474168,1.92388,2.367217,2.765367,3.081251,3.284268,
0.01394258,0.02371666,0.01030007,0.002545374,0.03056012,0.1219712,0.325359,0.673146,1.182764,1.851296,2.653051,3.54055,4.44889,5.302926,6.026284,6.550927,
0.00579433,0.009032594,0.01718085,0.01883966,0.04953579,0.1662119,0.4148644,0.8564928,1.5267,2.434857,3.558403,4.841823,6.200666,7.530141,8.71714,9.654032,
0.001854133,0.002422712,0.007455929,0.02586852,0.08125648,0.2106338,0.4959829,0.99528,1.772228,2.853874,4.22945,5.846091,7.610875,9.399076,11.06763,12.47192,
0.0003692043,0.0003692043,0.005092404,0.02795617,0.1007685,0.2620644,0.5683596,1.1133,1.95722,3.154912,4.712922,6.589839,8.695071,10.89514,13.02682,14.91538,
2.318693E-05,0.0002305316,0.005453638,0.03189505,0.1109451,0.2940294,0.6372222,1.208511,2.103692,3.373975,5.053432,7.117763,9.487636,12.03174,14.57795,16.93128,
0,0.0003692066,0.006024862,0.03385613,0.1176815,0.3084629,0.6751092,1.285102,2.208511,3.531933,5.285789,7.473231,10.03198,12.84192,15.73305,18.50146,
2.318693E-05,0.0002073447,0.005291778,0.03225628,0.1158164,0.310106,0.6836207,1.31526,2.275495,3.625266,5.430454,7.69063,10.37103,13.36864,16.52472,19.63751,
0.0003692066,2.318693E-05,0.003261451,0.02574077,0.1024869,0.287964,0.6543501,1.285148,2.262877,3.658178,5.484313,7.790842,10.53961,13.6553,16.99639,20.37248,
0.001854138,0.0005917689,0.001116203,0.0168591,0.08142114,0.2492555,0.5933558,1.198151,2.1505,3.528058,5.384644,7.740458,10.54105,13.73802,17.19278,20.75117,
0.00579433,0.004176053,0,0.008539591,0.04699042,0.1356518,0.2928932,0.5311338,0.8535535,1.252093,1.707107,2.188772,2.660116,3.081251,3.414214,3.627748,
0.0139426,0.0148665,0.001760497,0.002545368,0.03310546,0.1456047,0.3848901,0.7646301,1.308919,2.013507,2.851319,3.773489,4.713782,5.595824,6.342168,6.88389,
0.02840252,0.03623778,0.01447615,0.001760497,0.01722659,0.09413192,0.3106349,0.7519922,1.455972,2.362744,3.487675,4.775198,6.140706,7.479149,8.677074,9.626436,
0.05152424,0.07157287,0.04616756,0.005177964,0.006103797,0.05338408,0.2168621,0.580479,1.242172,2.286757,3.698373,5.252802,6.965946,8.715063,10.35859,11.75287,
0.08578645,0.1264241,0.1059896,0.03335973,0.005177964,0.0281413,0.1343176,0.4207955,0.9790231,1.894439,3.243775,5.068753,7.252802,9.333163,11.37518,13.20757,
0.1336683,0.2057738,0.2023656,0.1004727,0.01046522,0.01139104,0.07474889,0.2844863,0.7297597,1.511294,2.701511,4.344897,6.459411,9.01713,11.76138,13.98398,
0.1975179,0.3144761,0.3414256,0.2209492,0.06161032,0.01046522,0.04035505,0.1712267,0.513353,1.156636,2.173571,3.626247,5.530498,7.86313,10.57206,13.56629,
0.2794215,0.4569947,0.5192169,0.4081386,0.1789954,0.01755041,0.01833525,0.09468047,0.3389151,0.8376464,1.687011,2.94075,4.617103,6.712577,9.174753,11.91876,
0.3810799,0.6371475,0.749888,0.6724873,0.3817591,0.09858539,0.01755041,0.05274155,0.1999729,0.5749493,1.258524,2.303753,3.754973,5.60256,7.798377,10.27873,
0.5036957,0.8578709,1.03859,1.013507,0.6871298,0.2792616,0.02608792,0.0266124,0.1108776,0.3725957,0.8884481,1.743306,2.968784,4.556875,6.487501,8.692373,
0.6478797,1.121012,0.5311337,0.4049786,0.2621609,0.1299458,0.03519118,5.551115E-15,0.03806024,0.1522409,0.3338226,0.5634914,0.8139595,1.053825,1.252094,1.382684,
0.8135732,1.427159,1.213182,0.9429312,0.6331511,0.3393006,0.1162261,0.009423194,0.00960736,0.09551932,0.3550453,0.7609991,1.211716,1.677905,2.098098,2.415908,
1,1.775513,2.280713,1.760428,1.275969,0.780174,0.3574274,0.08267461,0.009423194,0.04748339,0.1941142,0.5506243,1.163704,1.903058,2.531459,3.060038,
1.205642,2.163815,2.819786,2.76847,2.091156,1.368986,0.7168204,0.2401983,0.01903057,0.01884637,0.09988125,0.3378731,0.774459,1.459567,2.383704,3.310738,
1.428241,2.588326,3.415909,3.873611,3.222613,2.266637,1.34507,0.5955803,0.1303423,0.01884637,0.05403752,0.1839833,0.4919877,1.005012,1.710571,2.608016,
